student_id,user_id,group_id
547,784,21
548,89,21
549,743,21
550,111,21
551,626,21
552,208,21
553,46,21
554,453,21
555,627,21
556,438,21
557,899,21
558,45,21
559,487,21
560,797,21
561,78,21
562,248,21
563,877,21
564,396,21
565,828,21
566,433,21
567,59,21
568,416,21
569,294,21
570,231,21
571,314,21
572,440,21
573,413,21
574,399,21
575,48,21
576,714,21
577,150,21
578,765,21
579,862,21
580,970,21
581,367,21
582,930,21
583,280,21
584,250,21
585,686,21
586,900,21
587,1,21
588,523,21
589,749,22
590,201,22
591,286,22
592,724,22
593,833,22
594,132,22
595,802,22
596,336,22
597,362,22
598,937,22
599,288,22
600,958,22
601,178,22
602,689,22
603,429,22
604,223,22
605,679,22
606,435,22
607,535,22
608,805,22
609,95,22
610,764,22
611,365,22
612,224,22
613,690,22
614,820,22
615,713,22
616,997,22
617,28,22
618,484,22
619,406,22
620,103,22
621,676,22
622,424,22
623,246,22
624,538,22
625,464,22
626,683,22
627,756,22
628,3,22
629,91,22
630,606,22
631,803,22
632,961,22
633,618,23
634,724,23
635,444,23
636,520,23
637,43,23
638,826,23
639,259,23
640,710,23
641,787,23
642,657,23
643,211,23
644,619,23
645,612,23
646,736,23
647,8,23
648,397,23
649,20,23
650,220,23
651,920,23
652,714,23
653,947,23
654,268,23
655,209,23
656,321,23
657,267,23
658,696,23
659,784,23
660,699,23
661,945,23
662,413,23
663,806,23
664,637,23
665,333,23
666,381,23
667,355,23
668,677,23
669,431,23
670,473,23
671,180,23
672,917,23
673,49,23
674,876,23
675,503,23
676,315,23
677,383,23
678,691,23
679,962,23
680,446,23
681,312,23
682,95,23
683,990,23
684,212,23
685,752,23
686,189,23
687,369,24
688,794,24
689,499,24
690,288,24
691,276,24
692,952,24
693,527,24
694,70,24
695,212,24
696,977,24
697,985,24
698,343,24
699,349,24
700,767,24
701,277,24
702,583,24
703,759,24
704,264,24
705,471,24
706,358,24
707,222,24
708,953,24
709,303,24
710,822,24
711,783,24
712,347,24
713,379,24
714,574,24
715,271,24
716,35,24
717,824,24
718,786,24
719,126,24
720,803,24
721,882,24
722,430,25
723,45,25
724,320,25
725,68,25
726,708,25
727,753,25
728,903,25
729,890,25
730,847,25
731,518,25
732,728,25
733,931,25
734,194,25
735,102,25
736,610,25
737,791,25
738,156,25
739,785,25
740,120,25
741,500,25
742,962,25
743,619,25
744,666,25
745,942,25
746,240,25
747,907,25
748,231,25
749,279,25
750,105,25
751,940,26
752,46,26
753,507,26
754,602,26
755,379,26
756,648,26
757,954,26
758,820,26
759,447,26
760,209,26
761,776,26
762,611,26
763,987,26
764,731,26
765,462,26
766,508,26
767,260,26
768,620,26
769,794,26
770,404,26
771,695,26
772,953,26
773,643,26
774,235,26
775,902,26
776,791,26
777,760,26
778,233,26
779,563,27
780,136,27
781,272,27
782,644,27
783,614,27
784,893,27
785,573,27
786,558,27
787,334,27
788,439,27
789,200,27
790,971,27
791,128,27
792,362,27
793,363,27
794,983,27
795,870,27
796,252,27
797,273,27
798,159,27
799,470,27
800,205,27
801,851,27
802,633,27
803,316,27
804,374,27
805,47,27
806,838,27
807,526,27
808,670,27
809,189,27
810,263,27
811,703,27
812,646,27
813,531,27
814,96,28
815,773,28
816,460,28
817,429,28
818,553,28
819,532,28
820,255,28
821,47,28
822,138,28
823,552,28
824,582,28
825,95,28
826,793,28
827,442,28
828,947,28
829,788,28
830,292,28
831,269,28
832,521,28
833,903,28
834,306,28
835,103,28
836,842,28
837,215,28
838,618,28
839,704,28
840,286,28
841,278,28
842,223,28
843,878,28
844,490,28
845,688,28
846,208,28
847,379,28
848,800,28
849,618,29
850,278,29
851,243,29
852,25,29
853,885,29
854,714,29
855,375,29
856,830,29
857,820,29
858,434,29
859,417,29
860,254,29
861,984,29
862,625,29
863,461,29
864,579,29
865,679,29
866,526,29
867,900,29
868,89,29
869,185,29
870,167,29
871,756,29
872,190,29
873,321,29
874,494,29
875,238,29
876,472,29
877,825,29
878,139,29
879,53,29
880,857,29
881,671,29
882,806,29
883,177,29
884,730,29
885,247,29
886,455,29
887,90,29
888,687,29
889,582,29
890,140,30
891,693,30
892,989,30
893,210,30
894,846,30
895,56,30
896,652,30
897,435,30
898,450,30
899,603,30
900,128,30
901,293,30
902,177,30
903,602,30
904,872,30
905,531,30
906,283,30
907,356,30
908,243,30
909,725,30
910,391,30
911,68,30
912,299,30
913,688,30
914,539,30
915,950,30
916,630,30
917,410,30
918,817,30
919,651,30
920,745,30
921,181,30
922,6,30
923,831,30
924,133,31
925,876,31
926,536,31
927,663,31
928,837,31
929,141,31
930,370,31
931,218,31
932,261,31
933,395,31
934,231,31
935,924,31
936,596,31
937,187,32
938,459,32
939,716,32
940,259,32
941,135,32
942,233,32
943,616,32
944,773,32
945,499,32
946,687,32
947,331,32
948,149,32
949,78,32
950,157,32
951,376,32
952,64,32
953,649,32
954,872,32
955,562,32
956,532,32
957,535,32
958,199,32
959,216,32
960,854,32
961,288,32
962,613,32
963,932,32
964,337,32
965,177,32
966,373,32
967,84,32
968,538,32
969,427,32
970,835,33
971,290,33
972,613,33
973,808,33
974,166,33
975,980,33
976,5,33
977,446,33
978,480,33
979,491,33
980,420,33
981,495,33
982,781,33
983,434,33
984,949,33
985,596,33
986,427,33
987,104,33
988,462,33
989,570,33
990,803,33
991,874,33
992,944,33
993,45,33
994,478,33
995,75,33
996,219,33
997,884,33
998,298,33
999,157,33
1000,542,33
1001,337,33
1002,870,33
1003,199,33
1004,142,33
1005,995,33
1006,429,33
1007,524,33
1008,730,33
1009,513,33
1010,721,34
1011,542,34
1012,414,34
1013,148,34
1014,243,34
1015,673,34
1016,801,34
1017,956,34
1018,895,34
1019,445,34
1020,133,34
1021,343,34
1022,535,34
1023,261,34
1024,493,34
1025,102,34
1026,610,34
1027,716,34
1028,427,34
1029,823,34
1030,737,34
1031,656,34
1032,602,34
1033,752,34
1034,262,34
1035,978,34
1036,138,34
1037,355,34
1038,51,34
1039,461,34
1040,209,34
1041,100,34
1042,532,34
1043,920,35
1044,615,35
1045,191,35
1046,951,35
1047,235,35
1048,795,35
1049,369,35
1050,723,35
1051,93,35
1052,487,35
1053,911,35
1054,501,35
1055,849,35
1056,112,35
1057,17,35
1058,132,35
1059,266,35
1060,299,35
1061,127,35
1062,584,35
1063,690,35
1064,931,35
1065,571,35
1066,583,35
1067,364,35
1068,142,35
1069,190,36
1070,821,36
1071,685,36
1072,790,36
1073,114,36
1074,251,36
1075,966,36
1076,649,36
1077,739,36
1078,227,36
1079,65,36
1080,430,36
1081,7,36
1082,921,36
1083,99,36
1084,543,36
1085,862,36
1086,79,36
1087,302,36
1088,897,36
1089,753,36
1090,440,36
1091,3,36
1092,843,36
1093,964,36
1094,165,36
1095,711,36
1096,325,36
1097,328,36
1098,17,36
1099,817,36
1100,469,36
1101,887,36
1102,545,36
1103,200,36
1104,606,36
1105,951,36
1106,84,36
1107,343,36
1108,406,36
1109,20,36
1110,723,36
1111,493,36
1112,664,36
1113,915,36
1114,142,36
1115,237,36
1116,198,36
1117,233,36
1118,590,37
1119,434,37
1120,923,37
1121,650,37
1122,844,37
1123,360,37
1124,679,37
1125,600,37
1126,110,37
1127,542,37
1128,297,37
1129,417,37
1130,421,37
1131,753,37
1132,158,37
1133,445,37
1134,431,37
1135,593,37
1136,335,37
1137,559,37
1138,709,37
1139,359,37
1140,683,37
1141,860,37
1142,483,37
1143,614,37
1144,212,37
1145,514,37
1146,108,37
1147,65,37
1148,569,37
1149,608,37
1150,775,37
1151,756,37
1152,598,37
1153,309,37
1154,126,37
1155,529,37
1156,988,37
1157,191,37
1158,230,37
1159,58,37
1160,744,37
1161,556,37
1162,443,38
1163,995,38
1164,372,38
1165,958,38
1166,123,38
1167,216,38
1168,422,38
1169,890,38
1170,380,38
1171,410,38
1172,306,38
1173,149,38
1174,758,38
1175,97,38
1176,204,38
1177,830,38
1178,860,38
1179,554,38
1180,301,38
1181,901,38
1182,490,38
1183,498,38
1184,137,38
1185,378,38
1186,935,38
1187,649,38
1188,408,38
1189,441,38
1190,1,38
1191,667,38
1192,386,38
1193,697,38
1194,913,38
1195,917,38
1196,235,39
1197,800,39
1198,95,39
1199,728,39
1200,398,39
1201,472,39
1202,299,39
1203,127,39
1204,639,39
1205,725,39
1206,196,39
1207,4,39
1208,417,39
1209,942,39
1210,210,39
1211,211,39
1212,26,39
1213,868,39
1214,19,39
1215,834,39
1216,907,39
1217,880,39
1218,651,39
1219,858,39
1220,664,39
1221,862,39
1222,456,39
1223,733,39
1224,537,39
1225,986,39
1226,203,39
1227,82,39
1228,27,39
1229,805,39
1230,879,39
1231,610,39
1232,251,39
1233,133,39
1234,748,39
1235,826,39
1236,881,39
1237,109,39
1238,793,39
1239,335,39
1240,509,39
1241,670,39
1242,878,39
1243,897,39
1244,433,39
1245,753,39
1246,883,39
1247,729,39
1248,193,40
1249,340,40
1250,607,40
1251,127,40
1252,375,40
1253,487,40
1254,78,40
1255,113,40
1256,662,40
1257,458,40
1258,573,40
1259,388,40
1260,699,40
1261,146,40
1262,744,40
1263,653,40
1264,533,40
1265,879,40
1266,988,40
1267,339,40
1268,483,40
1269,691,40
1270,921,40
1271,67,40
1272,891,40
1273,851,40
1274,524,40
1275,254,40
1276,9,40
1277,778,40
1278,645,40
1279,75,40
1280,346,40
1281,123,40
1282,707,40
1283,783,40
1284,59,40
1285,907,40
1286,612,41
1287,879,41
1288,176,41
1289,691,41
1290,470,41
1291,907,41
1292,946,41
1293,940,41
1294,34,41
1295,149,41
1296,23,41
1297,867,41
1298,919,41
1299,390,41
1300,895,41
1301,906,41
1302,11,41
1303,689,41
1304,225,41
1305,549,41
1306,850,41
1307,774,41
1308,521,41
1309,1000,41
1310,325,41
1311,678,41
1312,526,41
1313,371,41
1314,394,41
1315,524,41
1316,536,41
1317,383,41
1318,368,41
1319,508,41
1320,759,41
1321,388,41
1322,145,41
1323,44,41
1324,397,41
1325,471,41
1326,375,41
1327,79,41
1328,520,41
1329,444,41
1330,718,41
1331,624,41
1332,95,41
1333,807,42
1334,868,42
1335,499,42
1336,7,42
1337,567,42
1338,34,42
1339,290,42
1340,64,42
1341,939,42
1342,91,42
1343,523,42
1344,338,42
1345,838,42
1346,616,42
1347,843,42
1348,859,42
1349,163,42
1350,119,42
1351,22,42
1352,187,42
1353,999,42
1354,671,42
1355,291,42
1356,436,42
1357,127,42
1358,667,42
1359,545,42
1360,783,42
1361,265,42
1362,760,42
1363,282,42
1364,534,42
1365,799,42
1366,439,42
1367,435,42
1368,668,42
1369,442,42
1370,540,42
1371,852,42
1372,995,42
1373,174,42
1374,445,43
1375,938,43
1376,13,43
1377,898,43
1378,725,43
1379,706,43
1380,782,43
1381,23,43
1382,834,43
1383,875,43
1384,382,43
1385,496,43
1386,400,43
1387,408,43
1388,218,43
1389,404,43
1390,669,43
1391,761,43
1392,684,43
1393,890,43
1394,453,43
1395,884,43
1396,20,43
1397,28,43
1398,730,43
1399,292,43
1400,814,43
1401,391,43
1402,489,43
1403,996,43
1404,662,43
1405,933,43
1406,174,43
1407,279,43
1408,927,43
1409,85,43
1410,2,43
1411,37,43
1412,115,43
1413,255,43
1414,625,43
1415,688,44
1416,16,44
1417,532,44
1418,809,44
1419,741,44
1420,663,44
1421,371,44
1422,853,44
1423,1,44
1424,565,44
1425,834,44
1426,318,44
1427,479,44
1428,712,44
1429,706,44
1430,994,44
1431,740,44
1432,298,45
1433,437,45
1434,369,45
1435,622,45
1436,470,45
1437,157,45
1438,234,45
1439,736,45
1440,301,45
1441,258,45
1442,331,45
1443,553,45
1444,257,45
1445,109,45
1446,937,45
1447,600,45
1448,923,45
1449,132,45
1450,238,45
1451,354,45
1452,247,45
1453,266,45
1454,20,45
1455,627,45
1456,642,45
1457,350,45
1458,729,45
1459,833,45
1460,746,46
1461,523,46
1462,141,46
1463,336,46
1464,166,46
1465,147,46
1466,427,46
1467,609,46
1468,921,46
1469,738,46
1470,504,46
1471,52,46
1472,590,46
1473,265,46
1474,991,46
1475,77,46
1476,132,46
1477,378,46
1478,48,46
1479,680,46
1480,948,46
1481,862,46
1482,399,46
1483,219,46
1484,943,46
1485,142,46
1486,969,46
1487,814,46
1488,548,46
1489,655,46
1490,382,46
1491,687,46
1492,49,46
1493,598,46
1494,260,47
1495,102,47
1496,212,47
1497,336,47
1498,340,47
1499,344,47
1500,257,47
1501,940,47
1502,503,47
1503,731,47
1504,161,47
1505,252,47
1506,5,47
1507,515,47
1508,197,47
1509,444,47
1510,868,47
1511,387,47
1512,520,47
1513,939,47
1514,311,47
1515,59,47
1516,783,47
1517,30,47
1518,954,47
1519,600,47
1520,442,47
1521,653,47
1522,734,47
1523,417,47
1524,529,47
1525,163,47
1526,481,47
1527,162,47
1528,127,47
1529,789,47
1530,34,47
1531,41,47
1532,67,47
1533,855,47
1534,319,47
1535,467,47
1536,755,47
1537,397,47
1538,531,47
1539,83,47
1540,814,47
1541,236,47
1542,113,47
1543,590,47
1544,19,48
1545,539,48
1546,646,48
1547,600,48
1548,197,48
1549,419,48
1550,57,48
1551,941,48
1552,146,48
1553,71,48
1554,463,48
1555,635,48
1556,173,48
1557,59,48
1558,691,48
1559,762,48
1560,972,48
1561,326,48
1562,124,48
1563,413,48
1564,355,48
1565,363,48
1566,64,49
1567,644,49
1568,960,49
1569,775,49
1570,962,49
1571,366,49
1572,440,49
1573,543,49
1574,334,49
1575,394,49
1576,49,49
1577,74,49
1578,4,49
1579,684,49
1580,350,49
1581,712,49
1582,449,49
1583,530,49
1584,441,49
1585,595,49
1586,983,49
1587,497,49
1588,140,49
1589,538,49
1590,757,49
1591,970,50
1592,598,50
1593,75,50
1594,251,50
1595,1000,50
1596,825,50
1597,418,50
1598,272,50
1599,769,50
1600,270,50
1601,702,50
1602,17,50
1603,842,50
1604,555,50
1605,837,50
1606,414,50
1607,581,50
1608,601,50
1609,647,50
1610,576,50
1611,482,50
1612,158,50
1613,778,50
1614,875,50
1615,859,50
1616,586,50
1617,175,50
1618,73,50
1619,74,50
1620,12,50
1621,147,50
1622,244,50
1623,163,50
1624,741,50
1625,673,50
1626,544,50
1627,70,50
1628,100,51
1629,731,51
1630,83,51
1631,979,51
1632,225,51
1633,266,51
1634,990,51
1635,717,51
1636,614,51
1637,640,51
1638,584,51
1639,497,51
1640,727,51
1641,379,51
1642,700,51
1643,195,51
1644,939,51
1645,271,51
1646,439,51
1647,733,51
1648,277,51
1649,947,51
1650,962,51
1651,162,51
1652,324,51
1653,505,51
1654,518,51
1655,846,51
1656,50,51
1657,403,51
1658,25,51
1659,421,51
1660,520,51
1661,78,51
1662,228,51
1663,883,51
1664,513,51
1665,183,51
1666,487,51
1667,69,51
1668,798,51
1669,6,51
1670,90,51
1671,615,52
1672,67,52
1673,573,52
1674,772,52
1675,92,52
1676,688,52
1677,427,52
1678,693,52
1679,383,52
1680,958,52
1681,744,52
1682,328,52
1683,163,52
1684,843,52
1685,964,52
1686,980,52
1687,880,52
1688,859,52
1689,749,52
1690,500,52
1691,790,52
1692,909,52
1693,405,52
1694,262,52
1695,792,52
1696,826,52
1697,9,52
1698,813,52
1699,98,52
1700,991,52
1701,426,52
1702,846,52
1703,933,52
1704,493,52
1705,339,52
1706,240,52
1707,989,52
1708,2,52
1709,5,52
1710,452,52
1711,154,52
1712,683,52
1713,119,52
1714,748,52
1715,853,53
1716,419,53
1717,978,53
1718,611,53
1719,270,53
1720,617,53
1721,924,53
1722,355,53
1723,303,53
1724,1000,53
1725,374,53
1726,406,53
1727,202,53
1728,139,53
1729,813,53
1730,553,53
1731,987,53
1732,599,53
1733,336,53
1734,984,53
1735,659,53
1736,79,53
1737,438,53
1738,334,53
1739,676,53
1740,384,53
1741,887,53
1742,936,53
1743,65,53
1744,112,53
1745,203,53
1746,571,53
1747,810,53
1748,116,53
1749,807,53
1750,58,53
1751,285,53
1752,439,53
1753,90,53
1754,451,53
1755,444,53
1756,812,53
1757,212,53
1758,422,53
1759,597,53
1760,591,53
1761,511,53
1762,527,53
1763,413,54
1764,301,54
1765,616,54
1766,383,54
1767,73,54
1768,147,54
1769,518,54
1770,4,54
1771,573,54
1772,338,54
1773,665,54
1774,605,54
1775,740,54
1776,102,54
1777,305,54
1778,202,54
1779,378,54
1780,90,54
1781,258,54
1782,631,54
1783,569,54
1784,480,54
1785,868,54
1786,536,54
1787,529,54
1788,935,54
1789,307,54
1790,173,54
1791,270,54
1792,829,54
1793,286,54
1794,899,54
1795,268,54
1796,390,55
1797,405,55
1798,347,55
1799,353,55
1800,808,55
1801,150,55
1802,218,55
1803,689,55
1804,975,55
1805,955,55
1806,872,55
1807,5,55
1808,521,55
1809,606,55
1810,437,55
1811,585,55
1812,417,55
1813,611,55
1814,193,55
1815,476,55
1816,10,55
1817,546,55
1818,262,55
1819,479,55
1820,440,55
1821,340,55
1822,461,55
1823,680,56
1824,793,56
1825,498,56
1826,714,56
1827,107,56
1828,479,56
1829,543,56
1830,120,56
1831,805,56
1832,365,56
1833,684,56
1834,184,56
1835,58,56
1836,32,56
1837,841,56
1838,958,56
1839,394,56
1840,726,56
1841,81,56
1842,340,56
1843,952,56
1844,172,56
1845,765,57
1846,602,57
1847,678,57
1848,706,57
1849,934,57
1850,77,57
1851,836,57
1852,887,57
1853,156,57
1854,164,57
1855,830,57
1856,317,57
1857,226,57
1858,178,57
1859,48,57
1860,460,57
1861,623,57
1862,229,57
1863,953,57
1864,905,57
1865,932,57
1866,334,57
1867,212,57
1868,114,57
1869,958,57
1870,758,57
1871,671,57
1872,842,57
1873,617,57
1874,986,58
1875,476,58
1876,654,58
1877,733,58
1878,186,58
1879,319,58
1880,769,58
1881,638,58
1882,609,58
1883,90,58
1884,552,58
1885,468,58
1886,12,58
1887,123,58
1888,570,58
1889,240,58
1890,57,58
1891,13,58
1892,24,58
1893,520,58
1894,367,58
1895,414,58
1896,404,58
1897,302,58
1898,429,58
1899,311,58
1900,893,58
1901,891,58
1902,201,58
1903,498,58
1904,187,58
1905,293,58
1906,195,58
1907,754,58
1908,458,58
1909,914,58
1910,408,58
1911,386,58
1912,153,59
1913,51,59
1914,11,59
1915,626,59
1916,139,59
1917,800,59
1918,470,59
1919,949,59
1920,387,59
1921,856,59
1922,36,59
1923,88,59
1924,806,59
1925,504,59
1926,223,59
1927,451,59
1928,950,59
1929,624,59
1930,772,59
1931,808,59
1932,929,59
1933,338,59
1934,402,59
1935,551,59
1936,560,59
1937,825,59
1938,97,59
1939,228,59
1940,230,59
1941,828,59
1942,896,59
1943,746,59
1944,751,59
1945,569,59
1946,412,59
1947,69,59
1948,112,60
1949,27,60
1950,910,60
1951,652,60
1952,737,60
1953,245,60
1954,431,60
1955,154,60
1956,49,60
1957,710,60
1958,998,60
1959,969,60
1960,293,60
1961,213,60
1962,827,60
1963,334,60
1964,230,60
1965,336,60
1966,810,60
1967,758,60
1968,125,60
1969,905,60
1970,473,60
1971,8,60
1972,56,60
1973,286,60
1974,186,60
1975,362,60
1976,581,60
1977,93,60
1978,94,60
1979,713,60
1980,339,60
1981,354,60
1982,17,60
1983,400,60
1984,860,60
1985,303,60
1986,226,60
1987,405,60
1988,408,60
1989,247,60
1990,50,60
1991,656,60
1992,689,60
1993,209,60
1994,370,61
1995,854,61
1996,220,61
1997,637,61
1998,697,61
1999,912,61
2000,325,61
2001,629,61
2002,77,61
2003,262,61
2004,322,61
2005,841,61
2006,8,61
2007,548,61
2008,898,61
2009,792,61
2010,129,61
2011,158,61
2012,172,61
2013,406,61
2014,5,61
2015,334,61
2016,976,61
2017,664,61
2018,689,61
2019,146,61
2020,166,61
2021,33,61
2022,888,61
2023,819,61
2024,581,61
2025,183,61
2026,655,61
2027,337,61
2028,475,61
2029,267,61
2030,508,62
2031,179,62
2032,854,62
2033,506,62
2034,31,62
2035,670,62
2036,538,62
2037,173,62
2038,803,62
2039,242,62
2040,608,62
2041,956,63
2042,371,63
2043,686,63
2044,968,63
2045,145,63
2046,357,63
2047,553,63
2048,830,63
2049,386,63
2050,794,63
2051,529,63
2052,583,63
2053,497,63
2054,644,63
2055,321,63
2056,538,63
2057,85,63
2058,407,63
2059,191,63
2060,119,63
2061,216,63
2062,618,63
2063,423,63
2064,997,63
2065,545,63
2066,833,63
2067,834,63
2068,550,63
2069,744,63
2070,921,63
2071,350,63
2072,64,63
2073,330,63
2074,662,63
2075,157,63
2076,133,63
2077,397,63
2078,595,63
2079,522,63
2080,186,63
2081,820,63
2082,56,63
2083,242,63
2084,972,63
2085,83,63
2086,345,63
2087,630,63
2088,507,63
2089,130,63
2090,114,63
2091,81,63
2092,735,63
2093,59,64
2094,936,64
2095,972,64
2096,173,64
2097,221,64
2098,380,64
2099,155,64
2100,926,64
2101,580,64
2102,705,65
2103,334,65
2104,162,65
2105,167,65
2106,209,65
2107,541,65
2108,386,65
2109,806,65
2110,462,65
2111,219,65
2112,531,65
2113,971,65
2114,825,65
2115,195,65
2116,923,65
2117,764,65
2118,96,65
2119,620,65
2120,184,65
2121,915,65
2122,753,65
2123,401,65
2124,694,65
2125,93,65
2126,468,65
2127,760,65
2128,380,65
2129,319,65
2130,275,65
2131,73,65
2132,952,65
2133,889,65
2134,798,65
2135,631,65
2136,161,65
2137,813,65
2138,771,65
