supervisor_id,teacher_id,submission_id
307,2,326
308,5,326
309,4,328
310,2,328
311,5,328
312,4,329
313,5,329
314,2,329
315,2,331
316,5,331
317,3,331
318,5,332
319,3,332
320,5,333
321,3,334
322,5,336
323,4,337
324,3,337
325,2,337
326,5,338
327,3,339
328,3,341
329,4,341
330,3,342
331,4,342
332,2,342
333,4,344
334,2,346
335,4,346
336,5,346
337,5,347
338,3,347
339,2,347
340,3,349
341,2,349
342,3,350
343,5,350
344,4,350
345,3,351
346,5,351
347,2,351
348,3,352
349,2,352
350,4,353
351,5,353
352,2,354
353,3,355
354,2,356
355,5,356
356,2,357
357,4,357
358,4,358
359,2,359
360,3,359
361,4,359
362,4,360
363,5,360
364,2,361
365,5,361
366,4,363
367,3,364
368,2,364
369,3,365
370,3,367
371,2,368
372,5,368
373,2,369
374,5,369
375,4,370
376,3,370
377,2,370
378,4,371
379,3,371
380,2,371
381,5,373
382,4,373
383,5,374
384,4,374
385,5,375
386,3,375
387,4,377
388,5,378
389,2,378
390,5,379
391,4,380
392,3,380
393,2,380
394,4,381
395,2,381
396,5,383
397,3,383
398,3,384
399,3,385
400,2,387
401,3,387
402,2,388
403,5,388
404,3,388
405,4,389
406,2,389
407,5,389
408,3,390
409,5,391
410,2,392
411,3,393
412,4,393
413,2,393
414,3,394
415,2,394
416,4,395
417,5,395
418,2,395
419,5,397
420,3,398
421,5,399
422,3,399
423,4,399
424,2,400
425,3,403
426,2,403
427,5,404
428,3,404
429,2,404
430,3,405
431,4,405
432,2,405
433,3,407
434,4,407
435,2,407
436,3,408
437,5,408
438,5,410
439,5,413
440,2,415
441,5,416
442,4,420
443,5,421
444,2,421
445,4,421
446,4,423
447,5,423
448,4,424
449,5,425
450,4,425
451,2,426
452,4,426
453,5,429
454,4,430
455,3,431
456,2,431
457,3,432
458,4,432
459,4,433
460,2,433
461,5,433
462,5,434
463,2,435
464,3,435
465,5,436
466,2,436
467,3,436
468,2,438
469,5,438
470,5,441
471,2,441
472,4,443
473,3,443
474,5,443
475,2,444
476,4,444
477,4,445
478,2,445
479,3,446
480,2,446
481,5,446
482,2,447
483,2,449
484,3,450
485,5,451
486,2,451
487,3,451
488,3,452
489,5,452
490,2,452
491,5,453
492,2,453
493,3,453
494,2,454
495,5,454
496,4,455
497,2,455
498,4,456
499,5,456
500,4,459
501,4,460
502,3,460
503,2,460
504,2,461
505,4,462
506,3,463
507,5,463
508,4,463
509,5,464
510,4,464
511,3,465
512,4,465
513,3,469
514,2,469
515,4,469
516,5,470
517,3,470
518,2,470
519,2,471
520,3,471
521,3,472
522,4,472
523,3,473
524,2,474
525,5,475
526,3,475
527,4,475
528,4,476
529,3,476
530,3,478
531,5,478
532,2,478
533,5,479
534,4,479
535,4,481
536,5,481
537,2,481
538,5,483
539,4,484
540,2,484
541,2,485
542,4,485
543,3,487
544,3,488
545,4,489
546,5,489
547,3,489
548,5,490
549,2,490
550,2,492
551,2,493
552,4,493
553,3,493
554,4,494
555,4,497
556,3,497
557,4,498
558,5,499
559,2,499
560,4,499
561,2,500
562,5,501
563,2,501
564,4,502
565,3,502
566,3,507
567,4,508
568,5,508
569,3,508
570,5,509
571,4,509
572,2,509
573,4,510
574,2,510
575,3,511
576,2,511
577,2,512
578,3,512
579,5,512
580,5,513
581,4,513
582,2,513
583,2,517
584,5,518
585,3,518
586,4,518
587,4,519
588,4,520
589,2,521
590,3,521
591,5,521
592,2,522
593,4,523
594,3,523
595,5,523
596,4,524
597,3,526
598,4,526
599,2,526
600,3,527
601,2,527
602,3,528
603,4,528
604,2,529
605,7,532
606,9,532
607,6,532
608,8,533
609,6,534
610,7,534
611,9,534
612,6,536
613,9,536
614,7,537
615,8,537
616,9,538
617,8,538
618,6,538
619,8,539
620,7,539
621,6,540
622,9,540
623,6,542
624,6,544
625,7,544
626,9,544
627,8,547
628,7,547
629,7,548
630,8,549
631,9,549
632,6,551
633,8,551
634,6,553
635,7,553
636,8,555
637,9,555
638,9,557
639,6,558
640,6,559
641,8,559
642,6,561
643,7,561
644,6,562
645,7,562
646,8,565
647,7,565
648,9,565
649,7,566
650,8,566
651,6,566
652,8,567
653,9,567
654,6,567
655,6,568
656,8,568
657,9,568
658,8,570
659,7,570
660,6,570
661,7,573
662,6,573
663,8,573
664,9,574
665,7,574
666,8,574
667,7,580
668,8,580
669,6,580
670,6,582
671,7,582
672,8,582
673,8,583
674,9,583
675,7,583
676,9,586
677,7,586
678,8,586
679,9,588
680,8,589
681,9,590
682,9,591
683,9,592
684,6,592
685,8,592
686,9,593
687,7,593
688,8,593
689,8,594
690,7,594
691,8,595
692,6,595
693,7,595
694,8,596
695,6,596
696,7,596
697,6,597
698,7,597
699,9,600
700,6,600
701,8,601
702,6,601
703,8,602
704,9,602
705,7,602
706,8,604
707,9,605
708,8,605
709,6,605
710,6,606
711,9,606
712,6,607
713,8,607
714,9,607
715,8,608
716,7,608
717,6,609
718,8,609
719,7,609
720,8,611
721,6,614
722,9,614
723,7,614
724,8,615
725,6,617
726,9,618
727,6,619
728,8,620
729,9,620
730,9,621
731,8,621
732,8,623
733,6,623
734,7,624
735,6,624
736,9,624
737,7,627
738,9,627
739,6,629
740,7,629
741,8,629
742,9,630
743,7,633
744,6,633
745,7,634
746,6,635
747,9,637
748,6,638
749,7,639
750,8,639
751,6,639
752,6,641
753,9,641
754,7,641
755,8,642
756,6,644
757,9,644
758,6,645
759,8,645
760,9,645
761,6,646
762,7,646
763,8,646
764,8,647
765,8,648
766,9,648
767,9,649
768,6,649
769,7,649
770,6,653
771,7,653
772,8,653
773,8,656
774,6,656
775,7,657
776,8,657
777,6,657
778,14,658
779,13,658
780,10,658
781,14,659
782,15,659
783,13,659
784,11,661
785,14,661
786,11,662
787,11,663
788,13,663
789,10,664
790,11,665
791,13,665
792,12,665
793,10,667
794,13,667
795,11,668
796,15,668
797,11,670
798,15,671
799,14,672
800,12,674
801,13,674
802,14,674
803,15,675
804,13,675
805,11,676
806,14,676
807,14,677
808,11,677
809,14,678
810,14,679
811,11,679
812,12,681
813,13,681
814,11,681
815,12,682
816,15,682
817,13,682
818,12,683
819,13,683
820,10,683
821,13,684
822,10,684
823,15,685
824,10,685
825,12,685
826,10,686
827,11,686
828,14,686
829,14,687
830,11,688
831,13,688
832,13,689
833,12,689
834,11,689
835,11,691
836,14,691
837,13,691
838,11,692
839,10,692
840,14,692
841,13,693
842,11,694
843,14,694
844,12,694
845,11,696
846,13,696
847,14,696
848,11,698
849,14,700
850,11,700
851,12,700
852,13,701
853,14,702
854,10,702
855,15,703
856,10,703
857,13,703
858,13,705
859,14,705
860,10,708
861,13,708
862,15,709
863,14,709
864,13,709
865,10,710
866,10,711
867,10,713
868,15,713
869,14,715
870,15,715
871,14,717
872,14,718
873,15,719
874,15,723
875,10,723
876,11,723
877,15,724
878,13,724
879,13,725
880,11,725
881,10,725
882,15,727
883,14,727
884,12,727
885,12,728
886,14,728
887,15,728
888,11,730
889,14,730
890,10,731
891,12,734
892,13,735
893,14,735
894,11,735
895,11,736
896,13,736
897,14,736
898,11,737
899,10,737
900,12,738
901,15,738
902,10,738
903,11,739
904,10,740
905,13,740
906,11,740
907,13,741
908,15,741
909,12,741
910,13,742
911,10,743
912,13,744
913,15,744
914,10,744
915,12,745
916,10,745
917,12,746
918,12,747
919,14,748
920,12,748
921,13,748
922,13,750
923,11,752
924,12,754
925,11,754
926,14,755
927,11,756
928,12,756
929,15,756
930,11,757
931,10,759
932,13,760
933,12,760
934,12,761
935,14,761
936,13,762
937,12,762
938,10,762
939,13,765
940,15,767
941,12,768
942,13,768
943,14,768
944,15,769
945,10,770
946,12,770
947,14,771
948,14,772
949,15,772
950,14,773
951,11,773
952,15,773
953,15,775
954,12,775
955,13,776
956,15,777
957,10,778
958,13,778
959,11,778
960,15,780
961,12,780
962,11,780
963,10,781
964,10,782
965,13,782
966,12,782
967,12,783
968,11,784
969,13,785
970,14,787
971,13,793
972,10,793
973,11,797
974,13,800
975,10,800
976,13,801
977,14,802
978,12,802
979,15,802
980,15,803
981,15,804
982,10,804
983,13,804
984,15,805
985,15,806
986,14,806
987,14,807
988,13,807
989,12,807
990,14,809
991,15,809
992,11,810
993,12,810
994,15,810
995,10,811
996,11,811
997,12,811
998,13,813
999,13,814
1000,12,814
1001,13,815
1002,13,816
1003,14,816
1004,15,816
1005,10,817
1006,10,818
1007,14,821
1008,13,821
1009,10,821
1010,15,822
1011,14,822
1012,15,825
1013,14,825
1014,10,827
1015,15,827
1016,11,827
1017,12,828
1018,11,828
1019,15,828
1020,10,829
1021,11,830
1022,14,832
1023,15,833
1024,13,833
1025,15,835
1026,14,835
1027,12,835
1028,10,836
1029,13,836
1030,14,836
1031,14,837
1032,10,837
1033,13,837
1034,12,838
1035,14,838
1036,13,839
1037,10,840
1038,15,840
1039,11,840
1040,13,841
1041,12,841
1042,10,841
1043,15,842
1044,12,842
1045,13,842
1046,12,845
1047,11,845
1048,15,846
1049,12,846
1050,14,847
1051,13,847
1052,11,848
1053,12,848
1054,14,849
1055,13,849
1056,10,849
1057,11,850
1058,13,850
1059,12,850
1060,12,851
1061,10,851
1062,15,852
1063,11,852
1064,11,853
1065,14,853
1066,10,853
1067,11,854
1068,14,854
1069,12,854
1070,12,855
1071,15,856
1072,13,856
1073,12,856
1074,13,857
1075,15,857
1076,14,857
1077,10,858
1078,11,858
1079,15,861
1080,14,861
1081,11,862
1082,13,862
1083,14,862
1084,11,863
1085,10,863
1086,14,863
1087,12,865
1088,14,865
1089,10,865
1090,15,866
1091,10,866
1092,12,866
1093,12,867
1094,14,867
1095,15,867
1096,14,869
1097,15,869
1098,11,870
1099,15,871
1100,16,873
1101,21,873
1102,17,874
1103,16,874
1104,21,874
1105,21,875
1106,20,878
1107,20,879
1108,23,879
1109,19,879
1110,21,880
1111,22,880
1112,18,880
1113,20,881
1114,19,881
1115,20,882
1116,23,883
1117,18,883
1118,20,883
1119,20,884
1120,17,884
1121,18,884
1122,16,885
1123,21,885
1124,17,885
1125,16,887
1126,17,887
1127,21,887
1128,21,888
1129,23,889
1130,16,889
1131,16,890
1132,20,890
1133,19,890
1134,19,891
1135,21,891
1136,21,892
1137,19,895
1138,22,896
1139,19,896
1140,17,897
1141,16,897
1142,19,898
1143,17,899
1144,22,899
1145,19,899
1146,23,900
1147,16,900
1148,20,901
1149,19,901
1150,23,901
1151,21,902
1152,22,904
1153,23,905
1154,17,905
1155,18,905
1156,21,906
1157,23,906
1158,18,906
1159,16,907
1160,21,907
1161,22,907
1162,16,908
1163,22,908
1164,17,910
1165,19,910
1166,17,911
1167,23,912
1168,22,915
1169,23,915
1170,23,916
1171,18,917
1172,22,917
1173,20,917
1174,21,918
1175,20,918
1176,16,918
1177,19,920
1178,22,920
1179,17,920
1180,22,921
1181,18,921
1182,19,921
1183,19,922
1184,23,922
1185,18,923
1186,23,924
1187,18,924
1188,19,924
1189,23,925
1190,20,925
1191,22,925
1192,20,926
1193,17,928
1194,19,928
1195,17,929
1196,23,929
1197,21,930
1198,20,931
1199,17,932
1200,20,932
1201,16,933
1202,16,934
1203,18,938
1204,20,938
1205,17,938
1206,20,939
1207,22,940
1208,17,940
1209,21,940
1210,20,941
1211,19,941
1212,20,942
1213,17,943
1214,20,944
1215,21,944
1216,23,944
1217,17,945
1218,18,945
1219,20,945
1220,20,946
1221,18,946
1222,16,946
1223,18,947
1224,22,949
1225,17,949
1226,23,949
1227,21,950
1228,18,951
1229,16,951
1230,17,951
1231,20,953
1232,23,953
1233,17,953
1234,22,954
1235,17,954
1236,16,955
1237,18,956
1238,22,956
1239,21,957
1240,18,957
1241,17,957
1242,22,958
1243,16,958
1244,22,959
1245,22,960
1246,17,961
1247,20,961
1248,20,962
1249,18,962
1250,17,962
1251,19,963
1252,16,963
1253,16,964
1254,21,964
1255,23,965
1256,18,965
1257,22,965
1258,21,966
1259,18,966
1260,21,967
1261,17,967
1262,23,968
1263,20,968
1264,18,968
1265,16,970
1266,20,970
1267,19,970
1268,16,972
1269,23,972
1270,19,972
1271,20,973
1272,23,974
1273,19,974
1274,23,976
1275,17,976
1276,19,976
1277,20,977
1278,19,977
1279,21,977
1280,22,978
1281,23,979
1282,18,979
1283,21,979
1284,19,980
1285,22,980
1286,16,981
1287,21,981
1288,18,982
1289,17,982
1290,25,984
1291,24,984
1292,24,985
1293,25,985
1294,24,987
1295,24,988
1296,25,988
1297,24,989
1298,24,990
1299,25,991
1300,24,991
1301,25,992
1302,25,995
1303,24,995
1304,24,996
1305,25,996
1306,25,997
1307,24,997
1308,25,998
1309,24,998
1310,24,999
1311,25,999
1312,25,1000
1313,24,1000
1314,24,1001
1315,24,1002
1316,24,1003
1317,25,1003
1318,24,1004
1319,25,1004
1320,25,1005
1321,24,1005
1322,25,1006
1323,24,1006
1324,25,1007
1325,24,1007
1326,25,1010
1327,24,1010
1328,24,1011
1329,25,1013
1330,24,1013
1331,24,1014
1332,25,1014
1333,24,1015
1334,25,1015
1335,24,1016
1336,25,1016
1337,25,1018
1338,25,1019
1339,24,1019
1340,24,1020
1341,25,1020
1342,24,1021
1343,25,1021
1344,25,1022
1345,24,1022
1346,24,1023
1347,25,1024
1348,24,1024
1349,25,1025
1350,24,1025
1351,25,1026
1352,24,1027
1353,25,1027
1354,24,1028
1355,25,1029
1356,24,1029
1357,24,1030
1358,25,1030
1359,24,1033
1360,25,1033
1361,25,1034
1362,24,1034
1363,24,1035
1364,25,1036
1365,24,1038
1366,25,1038
1367,24,1039
1368,25,1039
1369,24,1040
1370,25,1040
1371,25,1041
1372,24,1041
1373,24,1042
1374,25,1045
1375,24,1045
1376,25,1046
1377,25,1047
1378,25,1048
1379,25,1050
1380,24,1052
1381,25,1052
1382,24,1055
1383,25,1055
1384,24,1056
1385,25,1056
1386,24,1057
1387,25,1057
1388,24,1059
1389,25,1059
1390,25,1060
1391,24,1060
1392,25,1061
1393,24,1061
1394,24,1063
1395,25,1063
1396,24,1064
1397,25,1064
1398,25,1065
1399,25,1067
1400,24,1067
1401,25,1069
1402,24,1069
1403,25,1070
1404,24,1070
1405,25,1071
1406,24,1071
1407,24,1073
1408,24,1074
1409,25,1074
1410,25,1075
1411,24,1075
1412,24,1076
1413,24,1078
1414,25,1078
1415,24,1079
1416,25,1079
1417,24,1080
1418,25,1081
1419,24,1081
1420,24,1082
1421,25,1082
1422,24,1083
1423,25,1083
1424,24,1084
1425,25,1084
1426,25,1085
1427,24,1085
1428,25,1086
1429,25,1087
1430,25,1088
1431,24,1089
1432,24,1091
1433,25,1092
1434,24,1092
1435,24,1093
1436,25,1093
1437,25,1094
1438,24,1094
1439,25,1096
1440,24,1097
1441,24,1098
1442,25,1098
1443,24,1099
1444,25,1099
1445,24,1100
1446,25,1100
1447,27,1104
1448,32,1104
1449,32,1105
1450,27,1105
1451,32,1106
1452,29,1106
1453,28,1106
1454,29,1107
1455,28,1108
1456,29,1108
1457,26,1109
1458,27,1111
1459,31,1111
1460,26,1112
1461,32,1115
1462,29,1116
1463,32,1117
1464,28,1117
1465,29,1117
1466,28,1119
1467,26,1120
1468,29,1120
1469,26,1121
1470,27,1121
1471,31,1122
1472,27,1122
1473,31,1124
1474,27,1129
1475,30,1129
1476,28,1129
1477,31,1130
1478,28,1131
1479,26,1131
1480,32,1131
1481,29,1133
1482,32,1133
1483,28,1133
1484,26,1135
1485,27,1136
1486,32,1136
1487,29,1136
1488,26,1137
1489,27,1137
1490,29,1138
1491,26,1140
1492,32,1140
1493,27,1140
1494,32,1141
1495,28,1141
1496,30,1142
1497,27,1142
1498,30,1143
1499,31,1143
1500,29,1145
1501,31,1145
1502,31,1146
1503,31,1149
1504,29,1149
1505,26,1149
1506,30,1151
1507,28,1152
1508,28,1153
1509,29,1153
1510,27,1153
1511,28,1155
1512,29,1155
1513,28,1156
1514,29,1157
1515,27,1158
1516,29,1158
1517,26,1159
1518,28,1159
1519,30,1160
1520,26,1160
1521,30,1161
1522,29,1162
1523,31,1162
1524,26,1162
1525,28,1163
1526,31,1163
1527,32,1163
1528,26,1166
1529,31,1166
1530,26,1167
1531,27,1167
1532,26,1168
1533,31,1169
1534,29,1169
1535,27,1170
1536,28,1171
1537,30,1172
1538,31,1173
1539,29,1173
1540,31,1174
1541,28,1174
1542,32,1174
1543,27,1176
1544,30,1176
1545,29,1176
1546,26,1177
1547,29,1177
1548,29,1178
1549,28,1178
1550,32,1179
1551,26,1180
1552,31,1180
1553,30,1181
1554,31,1181
1555,32,1182
1556,29,1183
1557,31,1183
1558,29,1184
1559,31,1186
1560,28,1187
1561,26,1187
1562,32,1188
1563,30,1188
1564,27,1188
1565,28,1189
1566,32,1189
1567,31,1189
1568,32,1190
1569,26,1190
1570,28,1190
1571,30,1191
1572,26,1191
1573,27,1191
1574,31,1192
1575,27,1192
1576,28,1192
1577,28,1193
1578,26,1194
1579,29,1194
1580,30,1198
1581,29,1199
1582,26,1199
1583,30,1199
1584,29,1200
1585,31,1200
1586,28,1201
1587,28,1203
1588,31,1203
1589,29,1203
1590,27,1204
1591,30,1204
1592,28,1205
1593,29,1205
1594,27,1206
1595,31,1206
1596,28,1207
1597,28,1210
1598,32,1211
1599,26,1211
1600,29,1211
1601,30,1212
1602,28,1212
1603,26,1213
1604,30,1214
1605,29,1214
1606,31,1214
1607,30,1215
1608,26,1216
1609,28,1217
1610,30,1217
1611,30,1220
1612,28,1220
1613,29,1220
1614,31,1221
1615,31,1222
1616,28,1222
1617,27,1223
1618,32,1226
1619,29,1227
1620,31,1227
1621,32,1227
1622,31,1228
1623,29,1228
1624,32,1228
1625,29,1229
1626,30,1230
1627,29,1231
1628,29,1232
1629,30,1232
1630,26,1232
1631,28,1233
1632,30,1233
1633,26,1233
1634,32,1236
1635,27,1236
1636,29,1237
1637,27,1237
1638,31,1237
1639,31,1238
1640,27,1238
1641,26,1238
1642,31,1239
1643,27,1239
1644,29,1239
1645,29,1240
1646,27,1241
1647,28,1241
1648,32,1241
1649,32,1242
1650,30,1242
1651,31,1244
1652,26,1245
1653,27,1245
1654,30,1245
1655,28,1247
1656,28,1249
1657,27,1249
1658,32,1249
1659,27,1250
1660,32,1250
1661,31,1250
1662,30,1252
1663,32,1255
1664,27,1255
1665,31,1255
1666,32,1256
1667,27,1256
1668,30,1256
1669,32,1257
1670,28,1257
1671,30,1257
1672,32,1258
1673,27,1258
1674,26,1258
1675,26,1259
1676,28,1259
1677,27,1259
1678,31,1260
1679,31,1262
1680,32,1262
1681,29,1262
1682,32,1264
1683,27,1264
1684,30,1265
1685,31,1265
1686,26,1265
1687,27,1266
1688,29,1266
1689,29,1267
1690,27,1267
1691,31,1267
1692,32,1268
1693,26,1268
1694,30,1268
1695,29,1269
1696,31,1269
1697,28,1269
1698,29,1270
1699,28,1271
1700,27,1272
1701,29,1273
1702,26,1273
1703,29,1276
1704,31,1277
1705,29,1277
1706,27,1278
1707,30,1278
1708,26,1278
1709,28,1281
1710,32,1281
1711,31,1282
1712,32,1283
1713,27,1283
1714,29,1284
1715,27,1284
1716,30,1284
1717,31,1286
1718,28,1286
1719,32,1286
1720,28,1287
1721,30,1287
1722,32,1287
1723,29,1288
1724,30,1289
1725,28,1289
1726,27,1291
1727,31,1291
1728,26,1291
1729,26,1292
1730,30,1292
1731,27,1294
1732,31,1295
1733,29,1295
1734,30,1296
1735,31,1296
1736,26,1296
1737,32,1297
1738,26,1297
1739,31,1297
1740,27,1298
1741,31,1298
1742,26,1298
1743,28,1299
1744,30,1300
1745,28,1300
1746,26,1300
1747,29,1301
1748,30,1301
1749,27,1301
1750,31,1302
1751,29,1305
1752,27,1305
1753,28,1305
1754,32,1306
1755,31,1307
1756,32,1307
1757,28,1309
1758,32,1309
1759,30,1309
1760,28,1311
1761,28,1312
1762,26,1312
1763,30,1313
1764,27,1315
1765,32,1316
1766,26,1316
1767,27,1317
1768,28,1317
1769,26,1318
1770,30,1320
1771,28,1321
1772,31,1322
1773,31,1323
1774,32,1323
1775,30,1324
1776,31,1324
1777,29,1325
1778,30,1325
1779,28,1325
1780,26,1327
1781,29,1327
1782,28,1327
1783,28,1330
1784,27,1330
1785,31,1330
1786,27,1331
1787,31,1331
1788,26,1331
1789,30,1332
1790,31,1332
1791,30,1333
1792,28,1333
1793,30,1334
1794,26,1334
1795,28,1335
1796,26,1336
1797,30,1336
1798,27,1336
1799,31,1337
1800,26,1337
1801,32,1337
1802,26,1338
1803,27,1339
1804,31,1340
1805,27,1340
1806,28,1340
1807,28,1341
1808,27,1341
1809,28,1342
1810,32,1342
1811,32,1343
1812,28,1343
1813,27,1345
1814,26,1345
1815,29,1346
1816,31,1346
1817,26,1348
1818,27,1348
1819,29,1348
1820,28,1349
1821,31,1349
1822,27,1350
1823,26,1350
1824,28,1350
1825,31,1352
1826,32,1352
1827,29,1352
1828,29,1353
1829,31,1353
1830,28,1354
1831,26,1354
1832,32,1357
1833,26,1357
1834,30,1357
1835,27,1358
1836,31,1359
1837,29,1359
1838,26,1359
1839,32,1360
1840,26,1360
1841,30,1361
1842,27,1361
1843,26,1361
1844,26,1362
1845,31,1362
1846,31,1363
1847,31,1364
1848,26,1364
1849,31,1365
1850,26,1365
1851,30,1365
1852,29,1366
1853,29,1368
1854,26,1368
1855,27,1368
1856,27,1369
1857,29,1369
1858,30,1369
1859,27,1370
1860,29,1370
1861,28,1370
1862,30,1371
1863,32,1371
1864,29,1372
1865,32,1372
1866,30,1375
1867,27,1376
1868,27,1377
1869,31,1379
1870,26,1379
1871,32,1380
1872,31,1380
1873,29,1380
1874,31,1381
1875,28,1381
1876,32,1381
1877,27,1382
1878,29,1382
1879,32,1383
1880,29,1383
1881,26,1384
1882,26,1385
1883,27,1385
1884,31,1390
1885,28,1390
1886,29,1391
1887,32,1391
1888,26,1392
1889,31,1392
1890,28,1393
1891,30,1394
1892,29,1395
1893,30,1395
1894,31,1395
1895,32,1396
1896,31,1396
1897,28,1396
1898,30,1397
1899,29,1397
1900,27,1399
1901,29,1399
1902,31,1399
1903,28,1400
1904,30,1400
1905,29,1401
1906,31,1401
1907,27,1401
1908,31,1402
1909,32,1403
1910,27,1403
1911,29,1403
1912,32,1404
1913,27,1404
1914,30,1405
1915,26,1405
1916,29,1405
1917,26,1406
1918,31,1406
1919,27,1406
1920,26,1407
1921,29,1407
1922,26,1408
1923,27,1408
1924,32,1412
1925,30,1412
1926,28,1412
1927,27,1413
1928,31,1414
1929,30,1415
1930,31,1415
1931,31,1417
1932,27,1417
1933,32,1417
1934,28,1418
1935,27,1418
1936,30,1418
1937,28,1420
1938,29,1421
1939,29,1422
1940,27,1425
1941,29,1425
1942,31,1427
1943,32,1427
1944,34,1428
1945,36,1429
1946,34,1429
1947,35,1430
1948,36,1430
1949,34,1430
1950,36,1432
1951,33,1432
1952,34,1432
1953,33,1433
1954,36,1433
1955,34,1433
1956,36,1434
1957,33,1434
1958,33,1435
1959,35,1435
1960,34,1435
1961,36,1437
1962,33,1437
1963,35,1437
1964,35,1438
1965,36,1439
1966,34,1439
1967,35,1440
1968,34,1440
1969,36,1443
1970,34,1443
1971,33,1443
1972,34,1444
1973,36,1444
1974,33,1444
1975,34,1446
1976,35,1446
1977,34,1447
1978,33,1447
1979,36,1447
1980,35,1448
1981,35,1452
1982,33,1453
1983,36,1453
1984,34,1454
1985,36,1454
1986,34,1456
1987,33,1456
1988,35,1456
1989,33,1457
1990,35,1457
1991,34,1457
1992,34,1458
1993,36,1459
1994,33,1459
1995,35,1459
1996,33,1460
1997,33,1462
1998,33,1463
1999,33,1464
2000,36,1464
2001,35,1465
2002,33,1465
2003,33,1467
2004,35,1467
2005,36,1467
2006,34,1468
2007,34,1469
2008,35,1469
2009,33,1470
2010,36,1470
2011,36,1471
2012,33,1472
2013,35,1472
2014,34,1472
2015,36,1473
2016,33,1473
2017,35,1473
2018,36,1474
2019,33,1475
2020,35,1475
2021,36,1476
2022,35,1476
2023,36,1478
2024,33,1478
2025,35,1478
2026,33,1479
2027,36,1479
2028,34,1480
2029,35,1481
2030,36,1481
2031,36,1483
2032,33,1483
2033,34,1483
